id,code,name,parent_id/id,active,reconcile,user_type/id,type,child_consol_ids/id,note
account.account_account_0,0,IPBOX,,True,False,account.data_account_type_view,View,,
account.account_account_Classe_1_5,Classes 1 à 5,Comptes de bilan,account.account_account_0,True,False,account.data_account_type_view,View,,
account.account_account_Classe_1,Classe 1,Comptes de capitaux,account.account_account_Classe_1_5,True,False,account.data_account_type_view,View,,"Capitaux propres, autres fonds propres, emprunts et dettes assimilées"
account.account_account_10,10,Capital et réserves,account.account_account_Classe_1,True,False,account.data_account_type_view,View,,
account.account_account_101,101,Capital,account.account_account_10,True,False,account.data_account_type_view,View,,"Capital pour sociétés de type (SARL, SA). Pour une EI utiliser le compte 108"
account.account_account_101000,101000,Capital souscrit,account.account_account_101,True,False,account.data_account_type_liability,Regular,,
account.account_account_101100,101100,Capital souscrit - non appelé,account.account_account_101,True,False,account.data_account_type_liability,Regular,,
account.account_account_101200,101200,Capital souscrit - appelé non versé,account.account_account_101,True,False,account.data_account_type_liability,Regular,,
account.account_account_1013,1013,Capital souscrit - appelé versé,account.account_account_101,True,False,account.data_account_type_view,View,,
account.account_account_101310,101310,Capital non amorti,account.account_account_1013,True,False,account.data_account_type_liability,Regular,,
account.account_account_101320,101320,Capital amorti,account.account_account_1013,True,False,account.data_account_type_liability,Regular,,
account.account_account_101800,101800,Capital souscrit soumis à des réglementations particulières,account.account_account_101,True,False,account.data_account_type_liability,Regular,,
account.account_account_104,104,Primes liées au capital social,account.account_account_10,True,False,account.data_account_type_view,View,,
account.account_account_104100,104100,Primes d'émission,account.account_account_104,True,False,account.data_account_type_liability,Regular,,
account.account_account_104200,104200,Primes de fusion,account.account_account_104,True,False,account.data_account_type_liability,Regular,,
account.account_account_104300,104300,Primes d'apport,account.account_account_104,True,False,account.data_account_type_liability,Regular,,
account.account_account_104400,104400,Primes de conversion d'obligations en actions,account.account_account_104,True,False,account.data_account_type_liability,Regular,,
account.account_account_104500,104500,Bons de souscription d'actions,account.account_account_104,True,False,account.data_account_type_liability,Regular,,
account.account_account_105,105,Écarts de réévaluation,account.account_account_10,True,False,account.data_account_type_view,View,,
account.account_account_105100,105100,Réserve spéciale de réévaluation,account.account_account_105,True,False,account.data_account_type_liability,Regular,,
account.account_account_105200,105200,Écart de réévaluation libre,account.account_account_105,True,False,account.data_account_type_liability,Regular,,
account.account_account_105300,105300,Réserve de réévaluation,account.account_account_105,True,False,account.data_account_type_liability,Regular,,
account.account_account_105500,105500,Écarts de réévaluation (autres opérations légales),account.account_account_105,True,False,account.data_account_type_liability,Regular,,
account.account_account_105700,105700,Autres écarts de réévaluation en France,account.account_account_105,True,False,account.data_account_type_liability,Regular,,
account.account_account_105800,105800,Autres écarts de réévaluation à l'étranger,account.account_account_105,True,False,account.data_account_type_liability,Regular,,
account.account_account_106,106,Réserves,account.account_account_10,True,False,account.data_account_type_view,View,,
account.account_account_1061,1061,Réserve légale,account.account_account_106,True,False,account.data_account_type_view,View,,
account.account_account_106110,106110,Réserve légale proprement dite,account.account_account_1061,True,False,account.data_account_type_liability,Regular,,
account.account_account_106120,106120,Plus-values nettes à long terme,account.account_account_1061,True,False,account.data_account_type_liability,Regular,,
account.account_account_106200,106200,Réserves indisponibles,account.account_account_106,True,False,account.data_account_type_liability,Regular,,
account.account_account_106300,106300,Réserves statutaires ou contractuelles,account.account_account_106,True,False,account.data_account_type_liability,Regular,,
account.account_account_1064,1064,Réserves réglementées,account.account_account_106,True,False,account.data_account_type_view,View,,
account.account_account_106410,106410,Plus-values nettes à long terme,account.account_account_1064,True,False,account.data_account_type_liability,Regular,,
account.account_account_106430,106430,Réserves consécutives à l'octroi de subventions d'investissement,account.account_account_1064,True,False,account.data_account_type_liability,Regular,,
account.account_account_106480,106480,Autres réserves réglementées,account.account_account_1064,True,False,account.data_account_type_liability,Regular,,
account.account_account_1068,1068,Autres réserves,account.account_account_106,True,False,account.data_account_type_view,View,,
account.account_account_106810,106810,Réserve de propre assureur,account.account_account_1068,True,False,account.data_account_type_liability,Regular,,
account.account_account_106880,106880,Réserves diverses,account.account_account_1068,True,False,account.data_account_type_liability,Regular,,
account.account_account_107000,107000,Écarts d'équivalence,account.account_account_10,True,False,account.data_account_type_liability,Regular,,
account.account_account_108000,108000,Compte de l'exploitant,account.account_account_10,True,False,account.data_account_type_liability,Regular,,Capital pour une Entreprise Individuelle
account.account_account_109000,109000,Actionnaires: capital souscrit - non appelé,account.account_account_10,True,False,account.data_account_type_asset,Regular,,
account.account_account_11,11,Report à nouveau (solde créditeur ou débiteur),account.account_account_Classe_1,True,False,account.data_account_type_view,View,,
account.account_account_110000,110000,Report à nouveau (solde créditeur),account.account_account_11,True,False,account.data_account_type_liability,Regular,,
account.account_account_119000,119000,Report à nouveau (solde débiteur),account.account_account_11,True,False,account.data_account_type_liability,Regular,,
account.account_account_12,12,Résultat de l'exercice (bénéfice ou perte),account.account_account_Classe_1,True,False,account.data_account_type_view,View,,
account.account_account_120000,120000,Résultat de l'exercice (bénéfice),account.account_account_12,True,False,account.data_account_type_liability,Regular,,
account.account_account_129000,129000,Résultat de l'exercice (perte),account.account_account_12,True,False,account.data_account_type_liability,Regular,,
account.account_account_13,13,Subventions d'investissement,account.account_account_Classe_1,True,False,account.data_account_type_view,View,,
account.account_account_131,131,Subventions d'équipement,account.account_account_13,True,False,account.data_account_type_view,View,,
account.account_account_131100,131100,État,account.account_account_131,True,False,account.data_account_type_liability,Regular,,
account.account_account_131200,131200,Régions,account.account_account_131,True,False,account.data_account_type_liability,Regular,,
account.account_account_131300,131300,Départements,account.account_account_131,True,False,account.data_account_type_liability,Regular,,
account.account_account_131400,131400,Communes,account.account_account_131,True,False,account.data_account_type_liability,Regular,,
account.account_account_131500,131500,Collectivités publiques,account.account_account_131,True,False,account.data_account_type_liability,Regular,,
account.account_account_131600,131600,Entreprises publiques,account.account_account_131,True,False,account.data_account_type_liability,Regular,,
account.account_account_131700,131700,Entreprises et organismes privés,account.account_account_131,True,False,account.data_account_type_liability,Regular,,
account.account_account_131800,131800,Autres,account.account_account_131,True,False,account.data_account_type_liability,Regular,,
account.account_account_138000,138000,Autres subventions d'investissement (même ventilation que celle du compte 131),account.account_account_13,True,False,account.data_account_type_liability,Regular,,
account.account_account_139,139,Subventions d'investissement inscrites au compte de résultat,account.account_account_13,True,False,account.data_account_type_view,View,,
account.account_account_1391,1391,Subventions d'équipement,account.account_account_139,True,False,account.data_account_type_view,View,,
account.account_account_139110,139110,Etat,account.account_account_1391,True,False,account.data_account_type_liability,Regular,,
account.account_account_139120,139120,Régions,account.account_account_1391,True,False,account.data_account_type_liability,Regular,,
account.account_account_139130,139130,Départements,account.account_account_1391,True,False,account.data_account_type_liability,Regular,,
account.account_account_139140,139140,Communes,account.account_account_1391,True,False,account.data_account_type_liability,Regular,,
account.account_account_139150,139150,Collectivités publiques,account.account_account_1391,True,False,account.data_account_type_liability,Regular,,
account.account_account_139160,139160,Entreprises publiques,account.account_account_1391,True,False,account.data_account_type_liability,Regular,,
account.account_account_139170,139170,Entreprises et organismes privés ,account.account_account_1391,True,False,account.data_account_type_liability,Regular,,
account.account_account_139180,139180,Autres,account.account_account_1391,True,False,account.data_account_type_liability,Regular,,
account.account_account_139800,139800,Autres subventions d'investissement (même ventilation que celle du compte 1391),account.account_account_139,True,False,account.data_account_type_liability,Regular,,
account.account_account_14,14,Provisions réglementées,account.account_account_Classe_1,True,False,account.data_account_type_view,View,,
account.account_account_142,142,Provisions réglementées relatives aux immobilisations,account.account_account_14,True,False,account.data_account_type_view,View,,
account.account_account_142300,142300,Provisions reconstitution des gisements miniers et pétroliers,account.account_account_142,True,False,account.data_account_type_liability,Regular,,
account.account_account_142400,142400,Provisions pour investissement (participation des salariés),account.account_account_142,True,False,account.data_account_type_liability,Regular,,
account.account_account_143,143,Provisions réglementées relatives aux stocks,account.account_account_14,True,False,account.data_account_type_view,View,,
account.account_account_143100,143100,Hausse des prix,account.account_account_143,True,False,account.data_account_type_liability,Regular,,
account.account_account_143200,143200,Fluctuation des cours,account.account_account_143,True,False,account.data_account_type_liability,Regular,,
account.account_account_144000,144000,Provisions réglementées relatives aux autres éléments de l'actif,account.account_account_14,True,False,account.data_account_type_liability,Regular,,
account.account_account_145000,145000,Amortissements dérogatoires,account.account_account_14,True,False,account.data_account_type_liability,Regular,,
account.account_account_146000,146000,Provision spéciale de réévaluation,account.account_account_14,True,False,account.data_account_type_liability,Regular,,
account.account_account_147000,147000,Plus-values réinvesties,account.account_account_14,True,False,account.data_account_type_liability,Regular,,
account.account_account_148000,148000,Autres provisions réglementées,account.account_account_14,True,False,account.data_account_type_liability,Regular,,
account.account_account_15,15,Provisions,account.account_account_Classe_1,True,False,account.data_account_type_view,View,,
account.account_account_151,151,Provisions pour risques,account.account_account_15,True,False,account.data_account_type_view,View,,
account.account_account_151100,151100,Provisions pour litiges,account.account_account_151,True,False,account.data_account_type_liability,Regular,,
account.account_account_151200,151200,Provisions pour garanties données aux clients,account.account_account_151,True,False,account.data_account_type_liability,Regular,,
account.account_account_151300,151300,Provisions pour pertes sur marchés à terme,account.account_account_151,True,False,account.data_account_type_liability,Regular,,
account.account_account_151400,151400,Provisions pour amendes et pénalités,account.account_account_151,True,False,account.data_account_type_liability,Regular,,
account.account_account_151500,151500,Provisions pour pertes de change,account.account_account_151,True,False,account.data_account_type_liability,Regular,,
account.account_account_151600,151600,Provisions pour pertes sur contrats,account.account_account_151,True,False,account.data_account_type_liability,Regular,,
account.account_account_151800,151800,Autres provisions pour risques,account.account_account_151,True,False,account.data_account_type_liability,Regular,,
account.account_account_153000,153000,Provisions pour pensions et obligations similaires,account.account_account_15,True,False,account.data_account_type_liability,Regular,,
account.account_account_154000,154000,Provisions pour restructurations,account.account_account_15,True,False,account.data_account_type_liability,Regular,,
account.account_account_155000,155000,Provisions pour impôts,account.account_account_15,True,False,account.data_account_type_liability,Regular,,
account.account_account_156000,156000,Provisions pour renouvellement des immobilisations (entreprises concessionnaires),account.account_account_15,True,False,account.data_account_type_liability,Regular,,
account.account_account_157,157,Provisions pour charges à répartir sur plusieurs exercices,account.account_account_15,True,False,account.data_account_type_view,View,,
account.account_account_157200,157200,Provisions pour gros entretien ou grandes révisions ,account.account_account_157,True,False,account.data_account_type_liability,Regular,,
account.account_account_158,158,Autres provisions pour charges,account.account_account_15,True,False,account.data_account_type_view,View,,
account.account_account_158100,158100,Provisions pour remises en état,account.account_account_158,True,False,account.data_account_type_liability,Regular,,
account.account_account_16,16,Emprunts et dettes assimilées,account.account_account_Classe_1,True,False,account.data_account_type_view,View,,
account.account_account_161000,161000,Emprunts obligataires convertibles,account.account_account_16,True,False,account.data_account_type_liability,Regular,,
account.account_account_163000,163000,Autres emprunts obligataires ,account.account_account_16,True,False,account.data_account_type_liability,Regular,,
account.account_account_164000,164000,Emprunts auprès des établissements de crédit,account.account_account_16,True,False,account.data_account_type_liability,Regular,,
account.account_account_165,165,Dépôts et cautionnements reçus,account.account_account_16,True,False,account.data_account_type_view,View,,
account.account_account_165100,165100,Dépôts,account.account_account_165,True,False,account.data_account_type_liability,Regular,,
account.account_account_165500,165500,Cautionnements,account.account_account_165,True,False,account.data_account_type_liability,Regular,,
account.account_account_166,166,Participation des salariés aux résultats,account.account_account_16,True,False,account.data_account_type_view,View,,
account.account_account_166100,166100,Comptes bloqués,account.account_account_166,True,False,account.data_account_type_liability,Regular,,
account.account_account_166200,166200,Fonds de participation,account.account_account_166,True,False,account.data_account_type_liability,Regular,,
account.account_account_167,167,Emprunts et dettes assortis de conditions particulières,account.account_account_16,True,False,account.data_account_type_view,View,,
account.account_account_167100,167100,Emissions de titres participatifs,account.account_account_167,True,False,account.data_account_type_liability,Regular,,
account.account_account_167400,167400,Avances conditionnées de l'État,account.account_account_167,True,False,account.data_account_type_liability,Regular,,
account.account_account_167500,167500,Emprunts participatifs,account.account_account_167,True,False,account.data_account_type_liability,Regular,,
account.account_account_168,168,Autres emprunts et dettes assimilées,account.account_account_16,True,False,account.data_account_type_view,View,,
account.account_account_168100,168100,Autres emprunts,account.account_account_168,True,False,account.data_account_type_liability,Regular,,
account.account_account_168500,168500,Rentes viagères capitalisées,account.account_account_168,True,False,account.data_account_type_liability,Regular,,
account.account_account_168700,168700,Autres dettes,account.account_account_168,True,False,account.data_account_type_liability,Regular,,
account.account_account_1688,1688,Intérêts courus,account.account_account_168,True,False,account.data_account_type_view,View,,
account.account_account_168810,168810,Sur emprunts obligataires convertibles ,account.account_account_1688,True,False,account.data_account_type_liability,Regular,,
account.account_account_168830,168830,Sur autres emprunts obligataires,account.account_account_1688,True,False,account.data_account_type_liability,Regular,,
account.account_account_168840,168840,Sur emprunts auprès des établissements de crédit,account.account_account_1688,True,False,account.data_account_type_liability,Regular,,
account.account_account_168850,168850,Sur dépôts et cautionnements reçus,account.account_account_1688,True,False,account.data_account_type_liability,Regular,,
account.account_account_168860,168860,Sur participation des salariés aux résultats,account.account_account_1688,True,False,account.data_account_type_liability,Regular,,
account.account_account_168870,168870,Sur emprunts et dettes assortis de conditions particulières,account.account_account_1688,True,False,account.data_account_type_liability,Regular,,
account.account_account_168880,168880,Sur autres emprunts et dettes assimilées,account.account_account_1688,True,False,account.data_account_type_liability,Regular,,
account.account_account_169000,169000,Primes de remboursement des obligations,account.account_account_16,True,False,account.data_account_type_liability,Regular,,
account.account_account_17,17,Dettes rattachées à des participations,account.account_account_Classe_1,True,False,account.data_account_type_view,View,,
account.account_account_171000,171000,Dettes rattachées à des participations (groupe),account.account_account_17,True,False,account.data_account_type_liability,Regular,,
account.account_account_174000,174000,Dettes rattachées à des participations (hors groupe),account.account_account_17,True,False,account.data_account_type_liability,Regular,,
account.account_account_178,178,Dettes rattachées à des sociétés en participation,account.account_account_17,True,False,account.data_account_type_view,View,,
account.account_account_178100,178100,Principal,account.account_account_178,True,False,account.data_account_type_liability,Regular,,
account.account_account_178800,178800,Intérêts courus,account.account_account_178,True,False,account.data_account_type_liability,Regular,,
account.account_account_18,18,Comptes de liaison des établissements et sociétés en participation,account.account_account_Classe_1,True,False,account.data_account_type_view,View,,
account.account_account_181000,181000,Comptes de liaison des établissements,account.account_account_18,True,False,account.data_account_type_liability,Regular,,
account.account_account_186000,186000,Biens et prestations de services échangés entre établissements (charges),account.account_account_18,True,False,account.data_account_type_liability,Regular,,
account.account_account_187000,187000,Biens et prestations de services échangés entre établissements (produits),account.account_account_18,True,False,account.data_account_type_liability,Regular,,
account.account_account_188000,188000,Comptes de liaison des sociétés en participation,account.account_account_18,True,False,account.data_account_type_liability,Regular,,
account.account_account_Classe_2,Classe 2,Comptes d'immobilisations,account.account_account_Classe_1_5,True,False,account.data_account_type_view,View,,"Immobilisations incorporelles, corporelles, financières et frais d'établissement"
account.account_account_20,20,Immobilisations incorporelles,account.account_account_Classe_2,True,False,account.data_account_type_view,View,,
account.account_account_201,201,Frais d'établissement,account.account_account_20,True,False,account.data_account_type_view,View,,
account.account_account_201100,201100,Frais de constitution,account.account_account_201,True,False,account.data_account_type_asset,Regular,,
account.account_account_2012,2012,Frais de premier établissement,account.account_account_201,True,False,account.data_account_type_view,View,,
account.account_account_201210,201210,Frais de prospection,account.account_account_2012,True,False,account.data_account_type_asset,Regular,,
account.account_account_201220,201220,Frais de publicité,account.account_account_2012,True,False,account.data_account_type_asset,Regular,,
account.account_account_201300,201300,"Frais d'augmentation de capital et d'opérations diverses (fusions, scissions, transformations)",account.account_account_201,True,False,account.data_account_type_asset,Regular,,
account.account_account_203000,203000,Frais de recherche et de développement,account.account_account_20,True,False,account.data_account_type_asset,Regular,,
account.account_account_205000,205000,"Concessions et droits similaires, brevets, licences, marques, procédés, logiciels, droits et valeurs similaires",account.account_account_20,True,False,account.data_account_type_asset,Regular,,
account.account_account_206000,206000,Droit au bail,account.account_account_20,True,False,account.data_account_type_asset,Regular,,
account.account_account_207000,207000,Fonds commercial,account.account_account_20,True,False,account.data_account_type_asset,Regular,,
account.account_account_208000,208000,Autres immobilisations incorporelles,account.account_account_20,True,False,account.data_account_type_asset,Regular,,
account.account_account_21,21,Immobilisations corporelles,account.account_account_Classe_2,True,False,account.data_account_type_view,View,,Si valeur unitaire supérieure à 500 Euros HT
account.account_account_211,211,Terrains,account.account_account_21,True,False,account.data_account_type_view,View,,
account.account_account_211100,211100,Terrains nus,account.account_account_211,True,False,account.data_account_type_asset,Regular,,
account.account_account_211200,211200,Terrains aménagés,account.account_account_211,True,False,account.data_account_type_asset,Regular,,
account.account_account_211300,211300,Sous-sols et sur-sols,account.account_account_211,True,False,account.data_account_type_asset,Regular,,
account.account_account_2114,2114,Terrains de gisement,account.account_account_211,True,False,account.data_account_type_view,View,,
account.account_account_211410,211410,Carrières,account.account_account_2114,True,False,account.data_account_type_asset,Regular,,
account.account_account_2115,2115,Terrains bâtis,account.account_account_211,True,False,account.data_account_type_view,View,,
account.account_account_211510,211510,"Ensembles immobiliers industriels (A, B, ...)",account.account_account_2115,True,False,account.data_account_type_asset,Regular,,
account.account_account_211550,211550,"Ensembles immobiliers administratifs et commerciaux (A, B, ...)",account.account_account_2115,True,False,account.data_account_type_asset,Regular,,
account.account_account_21158,21158,Autres ensembles immobiliers,account.account_account_2115,True,False,account.data_account_type_view,View,,
account.account_account_211581,211581,"Affectés aux opérations professionnelles (A, B, ...)",account.account_account_21158,True,False,account.data_account_type_asset,Regular,,
account.account_account_211588,211588,"Affectés aux opérations non professionnelles (A, B, ...)",account.account_account_21158,True,False,account.data_account_type_asset,Regular,,
account.account_account_211600,211600,Compte d'ordre sur immobilisations,account.account_account_211,True,False,account.data_account_type_asset,Regular,,
account.account_account_212000,212000,Agencements et aménagements de terrains (même ventilation que celle du compte 211),account.account_account_21,True,False,account.data_account_type_asset,Regular,,
account.account_account_213,213,Constructions,account.account_account_21,True,False,account.data_account_type_view,View,,
account.account_account_2131,2131,Bâtiments,account.account_account_213,True,False,account.data_account_type_view,View,,
account.account_account_213110,213110,"Ensembles immobiliers industriels (A, B, ...)",account.account_account_2131,True,False,account.data_account_type_asset,Regular,,
account.account_account_213150,213150,"Ensembles immobiliers administratifs et commerciaux (A, B, ...)",account.account_account_2131,True,False,account.data_account_type_asset,Regular,,
account.account_account_21318,21318,Autres ensembles immobiliers,account.account_account_2131,True,False,account.data_account_type_view,View,,
account.account_account_213181,213181,"Affectés aux opérations professionnelles (A, B, ...)",account.account_account_21318,True,False,account.data_account_type_asset,Regular,,
account.account_account_213188,213188,"Affectés aux opérations non professionnelles (A, B, ...)",account.account_account_21318,True,False,account.data_account_type_asset,Regular,,
account.account_account_213500,213500,Installations générales agencements aménagements des constructions (même ventilation que celle du compte 2131),account.account_account_213,True,False,account.data_account_type_asset,Regular,,
account.account_account_2138,2138,Ouvrages d'infrastructure,account.account_account_213,True,False,account.data_account_type_view,View,,
account.account_account_213810,213810,Voies de terre,account.account_account_2138,True,False,account.data_account_type_asset,Regular,,
account.account_account_213820,213820,Voies de fer,account.account_account_2138,True,False,account.data_account_type_asset,Regular,,
account.account_account_213830,213830,Voies d'eau,account.account_account_2138,True,False,account.data_account_type_asset,Regular,,
account.account_account_213840,213840,Barrages,account.account_account_2138,True,False,account.data_account_type_asset,Regular,,
account.account_account_213850,213850,Pistes d'aérodromes,account.account_account_2138,True,False,account.data_account_type_asset,Regular,,
account.account_account_214000,214000,Constructions sur sol d'autrui (même ventilation que celle du compte 213),account.account_account_21,True,False,account.data_account_type_asset,Regular,,
account.account_account_215,215,Installations techniques matériels et outillages industriels,account.account_account_21,True,False,account.data_account_type_view,View,,
account.account_account_2151,2151,Installations complexes spécialisées,account.account_account_215,True,False,account.data_account_type_view,View,,
account.account_account_215110,215110,Sur sol propre,account.account_account_2151,True,False,account.data_account_type_asset,Regular,,
account.account_account_215140,215140,Sur sol d'autrui,account.account_account_2151,True,False,account.data_account_type_asset,Regular,,
account.account_account_2153,2153,Installations à caractère spécifique,account.account_account_215,True,False,account.data_account_type_view,View,,
account.account_account_215310,215310,Sur sol propre,account.account_account_2153,True,False,account.data_account_type_asset,Regular,,
account.account_account_215340,215340,Sur sol d'autrui,account.account_account_2153,True,False,account.data_account_type_asset,Regular,,
account.account_account_215400,215400,Matériel industriel,account.account_account_215,True,False,account.data_account_type_asset,Regular,,
account.account_account_215500,215500,Outillage industriel,account.account_account_215,True,False,account.data_account_type_asset,Regular,,
account.account_account_215700,215700,Agencements et aménagements du matériel et outillage industriels,account.account_account_215,True,False,account.data_account_type_asset,Regular,,
account.account_account_218,218,Autres immobilisations corporelles,account.account_account_21,True,False,account.data_account_type_view,View,,
account.account_account_218100,218100,Installations générales agencements aménagements divers,account.account_account_218,True,False,account.data_account_type_asset,Regular,,
account.account_account_218200,218200,Matériel de transport,account.account_account_218,True,False,account.data_account_type_asset,Regular,,
account.account_account_218300,218300,Matériel de bureau et matériel informatique ,account.account_account_218,True,False,account.data_account_type_asset,Regular,,
account.account_account_218400,218400,Mobilier,account.account_account_218,True,False,account.data_account_type_asset,Regular,,
account.account_account_218500,218500,Cheptel,account.account_account_218,True,False,account.data_account_type_asset,Regular,,
account.account_account_218600,218600,Emballages récupérables,account.account_account_218,True,False,account.data_account_type_asset,Regular,,
account.account_account_22,22,Immobilisations mises en concession,account.account_account_Classe_2,True,False,account.data_account_type_view,View,,
account.account_account_23,23,Immobilisations en cours,account.account_account_Classe_2,True,False,account.data_account_type_view,View,,
account.account_account_231,231,Immobilisations corporelles en cours,account.account_account_23,True,False,account.data_account_type_view,View,,
account.account_account_231200,231200,Terrains,account.account_account_231,True,False,account.data_account_type_asset,Regular,,Pas d'amortissement sur les terrains
account.account_account_231300,231300,Constructions,account.account_account_231,True,False,account.data_account_type_asset,Regular,,
account.account_account_231500,231500,Installations techniques matériel et outillage industriels,account.account_account_231,True,False,account.data_account_type_asset,Regular,,
account.account_account_231800,231800,Autres immobilisations corporelles,account.account_account_231,True,False,account.data_account_type_asset,Regular,,
account.account_account_232000,232000,Immobilisations incorporelles en cours ,account.account_account_23,True,False,account.data_account_type_asset,Regular,,
account.account_account_237000,237000,Avances et acomptes versés sur commandes d'immobilisations incorporelles,account.account_account_23,True,False,account.data_account_type_asset,Regular,,
account.account_account_238,238,Avances et acomptes versés sur commandes d'immobilisations corporelles,account.account_account_23,True,False,account.data_account_type_view,View,,
account.account_account_238200,238200,Terrains,account.account_account_238,True,False,account.data_account_type_asset,Regular,,
account.account_account_238300,238300,Constructions,account.account_account_238,True,False,account.data_account_type_asset,Regular,,
account.account_account_238500,238500,Installations techniques matériel et outillage industriels,account.account_account_238,True,False,account.data_account_type_asset,Regular,,
account.account_account_238800,238800,Autres immobilisations corporelles,account.account_account_238,True,False,account.data_account_type_asset,Regular,,
account.account_account_25,25,Parts dans des entreprises liées et créances dans des entreprises liées,account.account_account_Classe_2,True,False,account.data_account_type_view,View,,
account.account_account_26,26,Participations et créances rattachées à des participations,account.account_account_Classe_2,True,False,account.data_account_type_view,View,,
account.account_account_261,261,Titres de participation,account.account_account_26,True,False,account.data_account_type_view,View,,Pas d'amortissement sur les titres de participation
account.account_account_261100,261100,Actions,account.account_account_261,True,False,account.data_account_type_asset,Regular,,
account.account_account_261800,261800,Autres titres,account.account_account_261,True,False,account.data_account_type_asset,Regular,,
account.account_account_262000,262000,Titres évalués par équivalence,account.account_account_26,True,False,account.data_account_type_asset,Regular,,Pas d'amortissement sur les titres évalués par équivalence
account.account_account_266000,266000,Autres formes de participation,account.account_account_26,True,False,account.data_account_type_asset,Regular,,Pas d'amortissement sur les titres évalués par équivalence
account.account_account_267,267,Créances rattachées à des participations,account.account_account_26,True,False,account.data_account_type_view,View,,
account.account_account_267100,267100,Créances rattachées à des participations (groupe),account.account_account_267,True,False,account.data_account_type_asset,Regular,,
account.account_account_267400,267400,Créances rattachées à des participations (hors groupe),account.account_account_267,True,False,account.data_account_type_asset,Regular,,
account.account_account_267500,267500,Versements représentatifs d'apports non capitalisés (appel de fonds),account.account_account_267,True,False,account.data_account_type_asset,Regular,,
account.account_account_267600,267600,Avances consolidables,account.account_account_267,True,False,account.data_account_type_asset,Regular,,
account.account_account_267700,267700,Autres créances rattachées à des participations ,account.account_account_267,True,False,account.data_account_type_asset,Regular,,
account.account_account_267800,267800,Intérêts courus,account.account_account_267,True,False,account.data_account_type_asset,Regular,,
account.account_account_268,268,Créances rattachées à des sociétés en participation,account.account_account_26,True,False,account.data_account_type_view,View,,
account.account_account_268100,268100,Principal,account.account_account_268,True,False,account.data_account_type_asset,Regular,,
account.account_account_268800,268800,Intérêts courus,account.account_account_268,True,False,account.data_account_type_asset,Regular,,
account.account_account_269000,269000,Versements restant à effectuer sur titres de participation non libérés,account.account_account_26,True,False,account.data_account_type_asset,Regular,,
account.account_account_27,27,Autres immobilisations financières,account.account_account_Classe_2,True,False,account.data_account_type_view,View,,Pas d'amortissement sur les immobilisations financières
account.account_account_271,271,Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille (droit de propriété),account.account_account_27,True,False,account.data_account_type_view,View,,
account.account_account_271100,271100,Actions,account.account_account_271,True,False,account.data_account_type_asset,Regular,,
account.account_account_271800,271800,Autres titres,account.account_account_271,True,False,account.data_account_type_asset,Regular,,
account.account_account_272,272,Titres immobilisés (droit de créance),account.account_account_27,True,False,account.data_account_type_view,View,,
account.account_account_272100,272100,Obligations,account.account_account_272,True,False,account.data_account_type_asset,Regular,,
account.account_account_272200,272200,Bons,account.account_account_272,True,False,account.data_account_type_asset,Regular,,
account.account_account_273000,273000,Titres immobilisés de l'activité de portefeuille (TIAP),account.account_account_27,True,False,account.data_account_type_asset,Regular,,
account.account_account_274,274,Prêts,account.account_account_27,True,False,account.data_account_type_view,View,,
account.account_account_274100,274100,Prêts participatifs,account.account_account_274,True,False,account.data_account_type_asset,Regular,,
account.account_account_274200,274200,Prêts aux associés,account.account_account_274,True,False,account.data_account_type_asset,Regular,,
account.account_account_274300,274300,Prêts au personnel,account.account_account_274,True,False,account.data_account_type_asset,Regular,,
account.account_account_274800,274800,Autres prêts,account.account_account_274,True,False,account.data_account_type_asset,Regular,,
account.account_account_275,275,Dépôts et cautionnements versés,account.account_account_27,True,False,account.data_account_type_view,View,,
account.account_account_275100,275100,Dépôts,account.account_account_275,True,False,account.data_account_type_asset,Regular,,
account.account_account_275500,275500,Cautionnements,account.account_account_275,True,False,account.data_account_type_asset,Regular,,
account.account_account_276,276,Autres créances immobilisées,account.account_account_27,True,False,account.data_account_type_view,View,,
account.account_account_276100,276100,Créances diverses,account.account_account_276,True,False,account.data_account_type_asset,Regular,,
account.account_account_2768,2768,Intérêts courus,account.account_account_276,True,False,account.data_account_type_view,View,,
account.account_account_276820,276820,Sur titres immobilisés (droits de créance),account.account_account_2768,True,False,account.data_account_type_asset,Regular,,
account.account_account_276840,276840,Sur prêts,account.account_account_2768,True,False,account.data_account_type_asset,Regular,,
account.account_account_276850,276850,Sur dépôts et cautionnements,account.account_account_2768,True,False,account.data_account_type_asset,Regular,,
account.account_account_276880,276880,Sur créances diverses,account.account_account_2768,True,False,account.data_account_type_asset,Regular,,
account.account_account_277,277,Actions propres ou parts propres,account.account_account_27,True,False,account.data_account_type_view,View,,
account.account_account_277100,277100,Actions propres ou parts propres,account.account_account_277,True,False,account.data_account_type_asset,Regular,,
account.account_account_277200,277200,Actions propres ou parts propres en voie d'annulation,account.account_account_277,True,False,account.data_account_type_asset,Regular,,
account.account_account_279000,279000,Versements restant à effectuer sur titres immobilisés non libérés,account.account_account_27,True,False,account.data_account_type_asset,Regular,,
account.account_account_28,28,Amortissement des immobilisations,account.account_account_Classe_2,True,False,account.data_account_type_view,View,,
account.account_account_280,280,Amortissements des immobilisations incorporelles,account.account_account_28,True,False,account.data_account_type_view,View,,
